"Age","Income","Loan.Amount.Request","Current.Loan.Expenses","Credit.Score","Property.Price","Loan.Sanction.Amount"
18,3355.93,602384.2,3840.88,830.04,1028083,481907.3
49,1512.07,24651.57,141.05,653.55,39825.48,0
49,2404.06,40750,190,771.23,66844.14,32600
36,1652.57,64039.49,365.69,740.08,94759.21,44827.64
19,1646.21,106510.5,482.05,711.94,154632.7,74557.34
61,2123.95,151445.6,435.63,840.79,285987.8,35209.4
59,3325.19,196234.1,649.34,708.88,344334.6,0
18,2140.46,36881.7,195.52,761.34,49291.07,29505.36
62,2123.95,83232.53,282.61,863.88,151920.8,58262.77
65,2123.95,118116.5,399.16,816.49,178652.9,94493.23
47,1950.3,92817.42,448.98,649.83,127114.8,0
49,2797.76,87010.02,452.3,699.01,153162.6,0
18,1953.21,93481.13,462.91,587.54,131672.1,0
20,7084.3,139998.1,382.79,697.64,264891.3,97998.66
22,2602.56,72053.2,339.74,831.84,83670.81,0
47,3093.1,50045.78,262.94,833.66,89256.13,40036.62
18,2123.95,97982.01,306,742.26,160767.6,68587.41
46,1616.74,47283.48,245.96,700.64,70592.75,30734.26
55,3355.93,251912.7,873.63,812.03,456251.7,176338.9
64,2123.95,46674.18,236.96,798.25,56397.15,37339.34
18,1534.49,119214.2,371.77,673.83,131823.2,77489.24
59,2120.55,23141.6,173.76,791.53,30290.2,17356.2
27,1913.96,124849.6,351.92,671.24,207774.4,81152.24
58,962.58,29819.51,181.04,801.86,50627.25,23855.61
42,3428.68,154711.4,756.46,706.09,255121.9,108298
29,2309.07,148930.2,716.37,794.13,278026.2,0
18,2947.05,75664.24,290.61,813.71,91223.26,56748.18
62,2123.95,11973.54,95.79,776.37,19546.94,8980.16
18,4783.98,65858.58,551.77,860.81,96306.89,46101.01
43,1762.3,14475.64,169.8,683.9,24160.23,10132.95
43,1245.3,31775.09,375.205,734.1,36337.01,22242.56
34,2823.11,74493.66,273.59,662.06,120107.5,52145.56
41,984.97,20871.52,168.96,788.46,38716.48,15653.64
45,2909.3,183879,596.9,715.14,344660.8,119521.4
60,1927.61,40680.59,237.03,749.02,70402.2,0
60,2123.95,38606.96,223.4,739.8854,50203.58,30885.57
41,2043.53,70422.76,486.54,718.66,88805.6,45774.79
65,2123.95,133707.3,421.01,845.92,215725.4,106965.8
57,4471.54,66539.94,476.8,641.27,79092.82,0
56,1493.99,42572.28,348.61,611.33,79072.05,0
20,1636.97,59925.73,353.1,681.66,87332.66,41948.01
27,2023.26,130961.2,479.52,709.48,199773.2,0
64,1404.98,71232.08,206.51,745.83,87001.88,0
30,1328.45,141585.9,381.13,774.57,165971.5,106189.4
65,1913.82,99102.58,262.62,815.92,128795.4,69371.81
18,4929.44,87942.37,468.4,833.63,100471.9,70353.9
44,1678.52,63477.96,339.65,677.1,94268.73,44434.57
59,2768.64,77740.56,280.4,697.72,118102.6,54418.39
18,2165.87,40503.56,252.48,775.89,61718.6,30377.67
62,3482.97,150507.2,478.5,844.36,223641.8,112880.4
34,3808.46,21621.53,245.95,662.35,38852.05,15135.07
40,1797.72,21784.29,194.07,693,26001.54,0
48,2911.4,46130.68,202.14,821.77,86480.94,36904.54
48,1848.4,48013.96,176.03,745.42,52935.26,33609.77
37,1661.11,48895.04,357.25,687.03,63244.11,31781.78
36,2792.08,140972.2,875.9,814.88,180441.8,98680.57
46,2480.19,25746.77,121.72,618.31,35174.43,0
18,2165.87,61277.66,292.48,795.76,76691.62,45958.24
32,2165.87,74266.86,406.96,739.8854,133833.1,0
46,3299.24,45834.18,139.78,803.22,52358.48,34375.64
34,2546.96,123796.1,398.53,811.35,198565.7,99036.86
56,2123.95,114837.2,605.16,620.4,172181.3,0
31,1906.17,38333.89,183.41,796.67,42384.2,0
18,1562.31,48582.25,182.02,721.21,77815.99,31578.46
40,2145.51,140179.3,413.43,726.51,187435.9,98125.51
63,1171.72,18456.97,162.57,683.98,27546.93,12919.88
45,3355.93,96579.91,442.93,689.08,130549.4,62776.94
48,9577.46,301161.5,1098.43,807.75,549023.7,240929.2
32,1990.95,40892.08,216.29,594.66,52892.99,0
51,3378.98,80103.1,561.27,672.31,109119.9,52067.02
57,3355.93,104307.5,742.27,633.23,119949.9,0
59,2526.36,57769.9,286.11,644.13,92624,0
39,4941.05,162413.3,608.69,806.27,214410,129930.7
34,1861.09,39261.31,377.98,798.94,55223.15,0
38,3706.28,80076.98,435.66,643.41,102993.5,0
65,3218.53,41812.1,406.85,829.59,54072.3,31359.07
65,952.52,79932.55,341.68,816.4,102764.9,59949.41
32,2165.87,27389.86,121.84,719.38,31548.98,17803.41
44,2610.3,164164.9,639.98,780.46,267860.2,0
48,2903.41,76954.96,443.03,716.36,90920.46,50020.72
30,3355.93,223267,853.77,818,275946.8,167450.3
18,1532.05,42151.26,323.16,609.71,-999,0
29,1273.27,74056.44,416.88,726,89289.9,0
18,2007.95,45323.63,345.39,737.45,72027.09,31726.54
53,4258.51,144794.6,591.17,714.13,220319.4,101356.2
47,3981.08,80206.43,482.27,886.99,98931.53,80206.43
39,3927.24,113666.9,408.38,726.55,206861.1,79566.8
19,1378.39,128458.8,363.42,683.97,149368,89921.15
19,813.29,30452.28,178.39,822.17,35461.41,24361.82
35,2417.87,80732.83,411.42,719.06,147426,0
39,5078.79,71088.65,878.94,779.82,115059.6,49762.05
53,4131.24,81632.86,402.34,817.54,127291.6,0
54,2282.59,54120.52,485.87,670.14,88505.12,35178.34
24,3344.97,178845.1,609.81,866.53,220161.6,125191.6
19,4918.05,122347.2,563.03,807.25,192107.8,97877.79
19,3742.6,221879.3,598.54,828.83,261542.3,155315.5
26,1997.27,249603.1,628.71,743.8,420714.3,174722.2
27,2041.1,35232.24,174.45,739.8854,47051.01,0
18,1031.14,73869.97,357.91,739.03,103776.6,48015.48
46,1990.95,57514.95,399.25,705.66,92999.74,40260.46
36,1914.58,58056.11,345.2,637.14,68168.07,0
54,2453.28,135700.7,441.41,850.75,235584.8,94990.46
40,2165.87,93251.43,249.9,775.18,134282.9,35209.4
20,2125.49,89804,431.04,762.41,150399.8,67353
42,1564.6,73423.47,480.36,698.16,105904.7,51396.43
33,1910.43,61712.99,290.32,694.96,80733.98,43199.09
24,3640.53,143733.9,784.91,696.28,204932.9,100613.7
65,2123.95,93123.59,389.59,745.16,150569.2,65186.51
23,3251.25,50649.39,573.94,778.66,92260.89,40519.51
49,2404.06,102638.3,294.44,720.95,149283.4,66714.89
18,4178.06,75896.63,425.8,800.98,96757.51,0
29,2165.87,152661,448.27,801.77,251090.9,106862.7
44,2043.89,87567.44,432.46,713.39,127518.4,0
18,1523.55,76829.52,390.94,677,124501.3,53780.66
38,1231.33,96882.48,726.13,772.78,142852.9,72661.86
30,2500.86,164227.2,436.62,780.1,256502.6,131381.8
18,2123.95,26720.02,131.39,714.22,40686.43,18704.01
60,2196.11,25184.16,125.81,663.95,39755.55,0
31,2429.38,68276.32,375.205,691.12,86874.75,47793.42
22,2129.01,208494.8,582.49,780,280052.5,156371.1
18,3139.49,68008.75,516.81,717.9,106677.4,44205.69
38,2121.55,41951.64,285.26,744.74,68867.1,0
25,2526.36,62674.15,618.74,658.7,83598.07,43871.9
23,1439.29,9528.55,102.8,700.29,10574.99,0
44,1524.09,49928.94,261.24,739.8854,59207.91,32453.81
18,704.72,18685.58,103.53,840.36,23247.09,14014.19
65,1738.01,38624.13,290.2,870.77,53096.98,30899.3
36,2206.26,93063.6,511.61,810.49,150585.1,69797.7
23,2180.72,66724.54,375.205,750.58,116454.6,53379.63
64,1754.15,168053.6,445.64,767.24,225516.8,134442.9
39,3497.29,69385.37,244.23,788,119537.3,0
46,2081.81,82888.31,257.92,824.16,132205.6,62166.23
45,2123.95,77553.36,330.45,719.11,116360.9,50409.68
64,1275.12,86672.3,567.11,739.8854,108208.8,60670.61
39,1774.53,140568.8,440.65,766.08,245101,112455
34,1896.77,100702.3,307.42,852.28,182712.4,80561.85
47,1663.5,35166.71,267.61,734,64581.93,0
37,3859.25,152471.2,584.31,679.89,205301.8,0
24,1974.81,92974.33,410.61,863.51,148426.2,65082.03
64,2472.44,115625.4,355.7,776.81,177301.9,80937.77
45,1007.67,37508.16,290.62,715.75,46813.01,0
18,1330.59,35243.92,398.47,714.79,50446.38,24670.74
32,2489.13,84808.19,555.97,634.69,112572.6,0
53,5588.94,107778.5,582.65,829.43,180656.9,0
54,2465.46,32939.08,279.19,662.89,41812.41,0
23,2208.65,72424.85,344.86,761.48,124313.5,54318.64
40,2317.45,36315.51,416.71,629.44,63406.39,0
23,1650.32,16833.81,183,844.27,26754.22,35209.4
29,1298.29,139695.9,430.95,788.88,166605.9,97787.1
63,2453.28,111723.2,536.77,739.8854,196784.8,72620.11
50,1655.94,50693.84,228.04,768.03,80421.97,35485.69
51,2221.27,97198.33,375.205,689.75,117326.6,68038.83
36,2404.06,55066.32,228.59,690.79,93990.82,38546.42
62,1933.22,25614.61,129.46,679.68,28647.78,16649.5
48,4593.63,78472.87,478.7,799.76,143813.5,54931.01
18,2388.76,132539.9,877.21,706.8,148110.7,0
19,1027.74,22576.64,109.7,698.16,28950.79,15803.65
18,2081.68,25047.63,247.62,687.82,-999,17533.34
64,5590.52,64479.35,709.66,789.25,100303.5,48359.51
21,4926.45,39908.21,381.41,863.67,58033.3,27935.75
60,2503.08,65498.88,507.05,772.17,87236.17,0
18,1791.14,20153.3,162.95,690.66,27809.27,13099.64
34,2151.92,35281.25,121.54,807.69,61001.53,0
51,1638.75,77755.45,322.43,708.79,90925.84,0
60,2808.25,61286.22,275.57,689.29,99637.21,42900.35
20,2209.11,46385.05,513.53,712.55,75387.44,-999
64,3494.1,247601.5,620.97,764.43,344265,173321
63,2756.82,111680,809.88,849.12,182041.5,89344.02
63,1263.53,42294.39,387.64,638.56,50882.62,0
61,865.74,67016.53,298.53,777.36,105548.1,0
55,3146.78,202736.6,541.11,752.01,276581.3,0
37,1996.35,111219.9,373.22,710.06,173602.5,77853.94
60,2292.3,16599,167.57,844.26,27341.75,11619.3
46,2532.01,74554.57,498,656.16,124767,52188.2
29,3262.42,86575.91,344.11,728.06,121972.7,60603.14
51,1981,79778.69,346.48,697.61,100698.6,51856.15
19,1556.05,85093.87,389.37,619.82,125650.6,0
18,1358.25,54556.47,262.05,630.11,90939.2,0
45,3922.6,110122.6,408,776.57,143059.6,88098.1
49,5557.27,54965.87,298.23,719.08,67090.36,35727.82
18,1702.52,7238.49,51.71,673.52,10848.8,5066.94
45,2713.43,49031.43,407.96,661.2,64499.52,31870.43
41,2760.16,95509.24,314.82,831.22,140791.8,0
54,3288.04,233773,842.47,715,441742,163641.1
64,1342.87,77959.22,422.98,837.24,136394.8,62367.38
52,3704.23,76568.39,817.16,769.2,94903.74,0
46,2140.46,76254.56,515.19,814.92,111398.9,57190.92
36,1298.25,69404.41,257.04,760.16,124866.8,52053.31
31,2470.52,30925.13,189.03,748.33,38270.05,21647.59
33,1152.99,58076.81,261.9,651.03,85021.33,40653.77
25,2118.9,30505.13,300.97,814.07,46717.79,21353.59
60,2502.22,83794.88,391.28,746.8,158138.1,54466.67
28,1997.68,111172.3,324.63,774.05,159387,0
22,1839.56,87106.45,255.95,647.86,137403.9,0
47,4223.81,36720.66,294.17,867.38,48890.21,36720.66
18,3031.5,127523.2,558.83,753.1,144855.1,89266.25
39,2347.25,89305.42,320.75,790.18,152637.5,71444.34
61,2140.46,142205.2,518.73,739.8854,195733.3,92433.39
53,4538.45,79710.01,539.83,704.14,103325.7,51811.51
19,1834.08,34986.35,262.33,760.63,60767.7,0
49,4125.13,165793.9,542.3,739.8854,194997.2,116055.7
64,4594.24,75046.92,415.73,803.71,91998.25,52532.84
60,1088.86,39831.42,320.96,806.57,73875.73,27881.99
53,1361.65,118034.4,375.205,718.59,218129.3,76722.35
18,1007.96,101180.6,298.99,666.41,167192.5,0
53,3355.93,43033.65,187.06,649.64,53135.6,0
65,4255.33,78183.13,393.87,712.59,106923.3,0
64,1244.67,78312.7,322.86,620.08,101715.6,50903.26
25,2828.74,13596.76,86.86,739.8854,15328.31,9517.73
64,2123.95,80508.96,338.3,830.06,108741.9,56356.27
26,3374.65,163638.7,493.3,868.5,234609.5,-999
33,2470.98,28415.3,255.33,606.83,36109.12,0
25,1908.03,63680.63,424.34,617.72,87018.1,0
21,1359.09,41994.08,205.51,685.81,76382.68,29395.86
46,2165.87,51951.23,286.28,717.63,57612.45,36365.86
18,525.37,35980.11,184.65,640.87,47328.8,0
38,4856.25,60718.59,306.41,849.28,78901.47,42503.01
18,2833.02,41057.72,419.61,662.32,77670.9,28740.4
37,1633.55,210570.4,619.42,846.64,341848,0
65,2123.95,102665.6,622.4,799.71,149871.5,71865.91
37,2155.45,92347.61,455.95,660.18,165355.7,60025.95
53,2140.46,29542.29,355.88,687.77,47287.77,19202.49
18,2265.55,63880.25,322.99,734.8,91063.45,41522.16
30,1231.39,37931.77,187.64,817.22,57933.45,28448.83
49,2122.43,53834.52,290.99,681.49,67400.05,34992.44
60,2123.95,49812.8,282.03,739.8854,88476.77,34868.96
65,2320.62,42077.2,230.98,628.6,46820.82,27350.18
46,4661.5,213191.5,597.21,818.5,365853.7,170553.2
18,2123.95,73506.26,573.04,739.7,93914.7,51454.38
31,1367.42,24289.7,135.78,791.04,29763.8,17002.79
50,2123.95,155947.7,620.71,707.67,278708.4,109163.4
18,1224.2,38642.85,307.3,845.52,66837.26,30914.28
29,2663.44,80673.05,682.42,689.87,121222.5,56471.14
18,2165.87,206670.7,606.01,749.82,351298.7,144669.5
24,2052.59,156082.7,411.87,730.82,230953.7,101453.7
18,1357.34,33627,205.54,665.14,59465.09,21857.55
18,1977.44,19687.26,155.49,714.49,36538.23,13781.08
53,1928.11,114727.9,838.73,677.92,212078.8,74573.15
62,792.78,10985.19,111.84,877.38,15250.05,8788.15
62,2911.92,135847.2,512.2,637.88,179410.5,0
46,5571.54,211985.5,1013.06,846.61,362389,148389.9
32,1973.51,197754.2,666.88,751.79,272679.7,138427.9
23,2026.17,20071.01,97.75,743.55,-999,13046.16
19,3403.97,129712.3,659.65,731.53,212026.4,0
24,1086.02,36615.28,375.28,667.88,47092.24,25630.7
36,1762.48,62065.84,549.03,626.19,69262.43,0
37,4725.26,136459.5,380.12,719.33,190538.8,95521.65
18,2877.37,21545.41,230.47,739.8854,30209.02,16159.06
34,1944.45,62955.66,300.67,816.46,113762.1,50364.53
29,3755.32,78527.76,411.05,644.85,93908.16,0
25,1888.37,68404.1,551.48,675.26,126914.8,44462.67
18,4593.24,166911.5,603.72,816.89,258554.6,125183.6
34,1375.97,101757.1,317.4,751.92,130636.8,0
56,1953.79,208177,524.53,781.64,286902.1,0
50,2140.46,37913.29,409.51,758.91,-999,30330.63
18,2615.55,94371.33,511.76,654.7,145998,66059.93
22,2551.39,61974.61,464.11,739.65,82899.79,40283.5
53,3113.24,127888.4,339.39,852.65,145204,95916.33
25,1934.16,179780.1,498.98,666.82,269942.4,116857.1
30,2180.26,72158.22,486.95,610.21,115766.6,0
41,2453.28,175233.4,543.46,722.46,317313.2,122663.4
62,2123.95,157815.1,595.43,650.66,210432.5,110470.6
41,1973.51,21992.01,234.51,677.32,26858.59,14294.81
44,1636.67,105865.4,312.34,781.47,190655.1,79399.04
22,1009.37,44507.7,328.33,727.86,65784.68,31155.39
53,1644.11,20622.47,229.72,658.91,35251.95,13404.61
30,1261.99,11050.59,132.9,712.92,12334.69,0
58,3249.64,219000.4,654.57,714.71,-999,142350.2
30,2227.83,77410.34,448.38,790.14,125338.3,0
46,1947.86,39931.17,196.72,810.95,75744.79,27951.82
39,2165.87,55571.14,308.68,734.59,103471.9,36121.24
55,2140.76,94915.29,809.09,699.97,120274.1,66440.7
54,8086.4,67873.56,365.17,758.54,90667.97,0
40,1974.41,81072.45,279.33,760.69,100115.9,64857.96
56,2123.95,165852.9,1535.52,858.11,299457.5,124389.7
59,4596.17,156149.1,487.98,781.89,263346.6,0
21,2190.67,94357.33,476.12,664.82,150931.7,66050.13
61,3323.02,116227.5,643.67,867.74,179205.3,98793.36
24,1397.67,146650.1,389.57,820.69,178413.1,117320.1
22,3161.21,40157.88,200.45,748.16,70439.55,28110.52
18,2776.24,153877.7,442.28,814.48,242131.5,123102.1
36,1643.14,78152.1,400.6,796.2,102827.1,62521.68
53,2269.24,144488.8,770.95,763.69,183348.7,101142.2
18,1559.03,33544.07,215.76,734.81,47425.58,21803.65
18,2526.36,75792.62,312.48,739.8854,92971.91,0
56,2123.95,67988.64,824.68,728.72,100689.7,47592.05
57,3870.48,268486.1,1276.33,676,461485.6,174516
18,1743.23,60172.72,298.53,818.08,80983.73,0
22,7020.76,118582.1,457.29,861.56,154810.8,118582.1
44,2023.81,145979,710.27,739.8854,242913.4,102185.3
58,3034.11,100074.8,753.37,645.01,150495.1,0
46,1284.62,34678.8,189.94,633.04,60629.03,0
54,4246.35,107614.6,902.19,835.02,171597.8,0
52,9586.55,269312.8,1038.98,667.56,325578.1,175053.4
18,3475.93,227084,625.37,741.03,388068.3,147604.6
61,2178.89,112350.8,464.01,802.89,165488.4,89880.62
52,1973.51,27283.3,204.45,738.93,42366.82,19098.31
62,2119.33,100760.2,468.63,810.93,155233.2,70532.15
58,1856.35,81341.16,436.72,725.34,118111.6,0
24,3355.93,127641.6,564.83,833.93,143572.4,102113.3
51,3478.43,37375.63,399.67,653.02,64751.27,26162.94
57,1194.88,98608.02,310.31,751.88,138103.8,69025.61
26,1854.44,129995.9,440.54,611.76,223219.1,0
29,5600.86,32505.8,440.73,700.67,59349.75,22754.06
29,1374.84,25720.65,127.05,657.32,38984.85,18004.45
36,2140.46,230951.3,577.46,756.81,320486.4,184761
18,2055.92,41372.23,208.09,818.33,47001.1,33097.78
46,1163.55,76383.59,272.49,851.56,123199.4,64926.05
30,1272.86,42372.71,335.25,619.6,60019.95,0
65,3256.62,67650.76,265.63,888.37,115972.9,50738.07
62,3782.93,112296.8,463.37,749.17,178625.4,78607.79
42,2449.89,158592.3,590.33,634.43,204636,0
25,3343.25,211337.1,830.6,821.22,343341.9,158502.8
57,2060.73,75047.58,713.27,736.82,128692.1,52533.31
38,1458.86,53571.12,411.7,694.92,101692,34821.23
26,2115.76,99007.43,428.2,838.45,175100.1,69305.2
19,1973.51,75102.02,310.31,621.7,138485.9,0
42,2187.08,168261.4,502.76,722.91,185577.1,0
47,988.18,9027.47,107.68,755.29,16227.29,7221.98
34,3524.73,154928.9,516.8,691.8,198910.5,108450.2
29,2121.95,93562.92,441.49,616.69,133063.8,0
41,2395.91,39863.37,381.75,707.91,52087.77,25911.19
29,2005.04,41237.78,161.99,746.55,64813.4,28866.45
32,1800.1,92492.74,450.87,739.8854,115745.3,60120.28
64,2404.06,41010.95,289.84,763.89,64505.04,30758.21
59,1512.96,26747.73,135.18,634.55,32994.37,0
37,2165.87,129994.8,1334.76,785.5,215989.9,90996.36
61,3086.92,68146.47,485.5,739.8854,104061.2,44295.21
65,5989.9,70488.27,556.31,775.03,129304,56390.62
56,2517.68,202324.3,864.41,806.75,360272,151743.2
60,1894.23,97245.8,356.6,866.33,181616.1,77796.64
41,2623.49,27637.06,199.79,687.73,36565.67,17964.09
33,3180.09,116440,657.09,739.8854,172216.7,81507.97
18,10189.2,129458.2,683.64,802.79,171471.8,0
55,1880.64,38397.49,275.16,621.02,49923.75,0
55,2165.87,24208.42,131.22,783.54,36090.58,18156.31
18,2457.06,107465.7,543.78,661.68,123773,69852.72
49,1702.9,25248.16,197.79,852.39,27944.91,18936.12
20,2123.95,85605.84,456.75,644.95,126897.8,0
51,2165.87,96671.89,387.13,739.8854,136573.9,67670.32
31,2165.87,164956.3,375.205,683.39,190669.5,107221.6
39,4395.2,313385.7,1031.18,849.2,351833.4,250708.5
22,1947.86,36184.11,369.56,718.29,59573.31,25328.88
19,5599.49,65692.42,303.64,684.7,123148.9,42700.07
62,1268.88,34899.09,182,697.24,42970.24,0
34,2802.17,125893,319.78,786.65,203965.6,100714.4
55,1091.86,62951.89,319.35,739.8854,81723.7,44066.32
57,1221.03,19708.48,89.25,833.25,34596.96,15766.78
44,1973.51,33613.76,174.85,780.19,47865.58,26891.01
65,2897.76,256183.7,697.69,785.91,451584.7,204946.9
62,2117.32,80616.92,357.19,781.29,143326.4,60462.69
39,3110.18,125244.1,572.65,626.69,178266.5,0
39,3456.62,117198.9,323.2,626.54,142537,0
50,4655.24,25916.36,127.49,793.52,32519.11,18141.45
18,2472.93,92929.11,687.82,851.15,172048.4,74343.29
29,4905.16,234145.5,997.37,846.59,320368.2,187316.4
61,4585.21,247671.2,1170.97,817.23,369993.6,185753.4
18,1960.39,80606.39,714.02,694.24,101275.4,56424.47
49,3670.8,190018.3,564.55,859.81,351784.7,133012.8
43,2140.46,53360.33,233.64,643.63,98450.28,0
32,2444.07,114504.2,613.35,755.81,179798.5,91603.37
39,3270.54,39735.18,381.97,716.98,54254.73,25827.87
31,1471.27,62066.98,278.21,840.9,100786.6,46550.24
25,2140.46,25680.5,130.14,755.18,47732.08,35209.4
33,2183.63,168188.6,522.63,706.85,241542,117732
57,2186.38,79633.81,450.91,701.36,117637.6,0
24,2810.37,129735,386.88,852.95,172612.7,90814.49
18,2140.46,104489.6,961.55,764,130009.4,73142.68
58,2410.76,118628.4,429.69,770.01,144110.3,0
47,1973.51,97451.25,492.23,828.09,126163.6,73088.44
21,1601.19,51768.76,235.58,739.22,77249,33649.69
34,4515.85,74842.59,311.48,846.8,112561.8,0
21,5267.04,45251.85,386.99,858.88,56737.41,36201.48
53,2165.87,18414.63,94.84,755.33,28438.78,12890.24
29,2123.95,154529.8,757.54,652.17,189954.6,108170.9
54,1973.51,60424.87,288.33,602.41,104703.7,0
43,1574.86,64828.11,545.74,710.2,111216.1,45379.68
53,3637.22,68024.76,250.82,787.04,127045.1,47617.33
30,607.1,60291.11,298.02,739.8854,104294.6,42203.78
36,1947.86,62311.64,427.17,720.77,73205.86,43618.15
50,971.52,57526.89,318.77,786.88,105735.5,40268.82
65,4862.8,133739.1,688.91,646.29,178877.3,-999
45,2024.09,34460.47,225.89,807.72,40278.4,25845.35
63,2169.02,28732.23,210.51,653.91,39322.24,20112.56
24,3297.45,90863.24,881.16,639.05,146071.6,0
42,2175.93,140874.4,440.43,818.99,213716.5,112699.5
53,1860.64,33001.12,153.62,747.27,36337.41,35209.4
36,1042.45,151126.9,466.71,771.11,176737.9,113345.2
48,1973.51,26885.86,121.45,613.7,30322.63,0
18,1908.2,209743.7,601.85,739.8854,317007.3,167795
62,3508.18,125476.4,416.42,652.68,152883.3,81559.64
18,2206.72,111091.9,396.9,752.57,166801.1,83318.91
63,3372.4,147000.3,593.89,629.8,266795.6,0
62,2905.2,134527.5,490.39,598.35,194909.1,0
56,1927.6,160206.6,580.91,691.3,225459.1,104134.3
27,542.06,19321.44,208.92,769.19,34508.1,14491.08
49,1912.11,49182.16,230.45,635.02,80904.35,0
33,1142.74,153894,485.05,668.38,241841.2,107725.8
18,2165.87,26718.27,136.72,605.09,29462.13,-999
18,2553.68,71749.93,444.53,804.48,130217.3,57399.94
35,2805.03,231603.4,683.02,828.57,310832,185282.7
61,3690.31,98407.64,584.19,812.07,178357,73805.73
42,958.34,26438.25,114.99,742.57,46297.84,-999
30,1237.25,42290.83,331.21,623.53,59754.75,0
22,3176.75,87882.99,596.24,675.75,161322.9,57123.94
34,1622.02,71026.69,455.9,639.6,97861.44,0
40,2140.46,140859.5,504.48,680.24,257973.2,98601.62
58,1790.2,93079.65,437.29,686.88,107577.2,65155.75
49,1688.85,30576.22,379.46,640.77,51697.41,0
20,1886.84,30575.13,325.13,655.95,49000.52,21402.59
18,1054.23,46396.36,349.04,610.3,86571.18,0
51,4146.87,189493.8,552.88,802,318574.5,151595.1
24,1888.13,39976.95,273.3,594.11,44573.64,0
30,5504.41,129898.2,657.21,739.8854,221505.2,84433.82
54,1712.9,55361.1,225.96,858.3,77916.7,44288.88
35,3830,211749.8,738.02,733.33,290621.6,148224.9
30,2964.94,43117.75,158.9,751.3,80762.3,0
36,2453.28,47458.86,198.4,767.97,77836.41,37967.09
28,3349.96,30010.85,165.82,774.27,54447.22,21007.59
42,2463.32,104691.9,300.61,816.1,189497.1,78518.92
46,1882.57,255410.1,724.18,710.61,350040.7,166016.6
60,1823.48,42088.67,191.08,836.51,54734.76,31566.5
18,914.62,39017.86,312.52,693.36,67553.82,0
45,2526.36,30934.66,136.98,795.48,46083.3,21654.26
64,1925.61,22291.36,162.36,636.29,30529.71,0
18,2545.79,62989.96,692.97,668.01,84071.46,44092.97
29,3227.26,20399.21,214.47,723.04,31757.79,0
39,2748.38,135697.8,351.16,786.97,248096.7,101773.3
31,1751.52,124498.9,405.75,679.64,229501.4,80924.32
